"","subject","activity","section","variable","value"
"14951",2,"STANDING","test","fBodyAcc-mean()-Y",-0.959871697407407
"14952",2,"LAYING","test","fBodyAcc-mean()-Y",-0.979800877916667
"14953",3,"WALKING","train","fBodyAcc-mean()-Y",-0.0813024353275862
"14954",3,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.0788094156644068
"14955",3,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.00770048300204082
"14956",3,"SITTING","train","fBodyAcc-mean()-Y",-0.891907751346154
"14957",3,"STANDING","train","fBodyAcc-mean()-Y",-0.908075353770492
"14958",3,"LAYING","train","fBodyAcc-mean()-Y",-0.961169982903226
"14959",4,"WALKING","test","fBodyAcc-mean()-Y",-0.14939963344
"14960",4,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.117109161492308
"14961",4,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",-0.129606639466667
"14962",4,"SITTING","test","fBodyAcc-mean()-Y",-0.9057829318
"14963",4,"STANDING","test","fBodyAcc-mean()-Y",-0.889549205
"14964",4,"LAYING","test","fBodyAcc-mean()-Y",-0.938883374444444
"14965",5,"WALKING","train","fBodyAcc-mean()-Y",0.00946037755178572
"14966",5,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",0.0728903158085106
"14967",5,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.0792280694042553
"14968",5,"SITTING","train","fBodyAcc-mean()-Y",-0.921434735681818
"14969",5,"STANDING","train","fBodyAcc-mean()-Y",-0.890796360535714
"14970",5,"LAYING","train","fBodyAcc-mean()-Y",-0.965419520961538
"14971",6,"WALKING","train","fBodyAcc-mean()-Y",0.140781621991228
"14972",6,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",0.0978035099588235
"14973",6,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.339771173822917
"14974",6,"SITTING","train","fBodyAcc-mean()-Y",-0.928264365454545
"14975",6,"STANDING","train","fBodyAcc-mean()-Y",-0.930336471754386
"14976",6,"LAYING","train","fBodyAcc-mean()-Y",-0.923706791403509
"14977",7,"WALKING","train","fBodyAcc-mean()-Y",-0.0641564202736842
"14978",7,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.381590523137255
"14979",7,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.145302311446808
"14980",7,"SITTING","train","fBodyAcc-mean()-Y",-0.93149063375
"14981",7,"STANDING","train","fBodyAcc-mean()-Y",-0.941883783773585
"14982",7,"LAYING","train","fBodyAcc-mean()-Y",-0.942193953846154
"14983",8,"WALKING","train","fBodyAcc-mean()-Y",0.316982393333333
"14984",8,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",0.263431399878049
"14985",8,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.388412779763158
"14986",8,"SITTING","train","fBodyAcc-mean()-Y",-0.94421971826087
"14987",8,"STANDING","train","fBodyAcc-mean()-Y",-0.9500491
"14988",8,"LAYING","train","fBodyAcc-mean()-Y",-0.951816663703704
"14989",9,"WALKING","test","fBodyAcc-mean()-Y",-0.257677616153846
"14990",9,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.405022798163265
"14991",9,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",-0.183120455428571
"14992",9,"SITTING","test","fBodyAcc-mean()-Y",-0.911683219
"14993",9,"STANDING","test","fBodyAcc-mean()-Y",-0.944849431777778
"14994",9,"LAYING","test","fBodyAcc-mean()-Y",-0.9343665984
"14995",10,"WALKING","test","fBodyAcc-mean()-Y",0.0533911909886792
"14996",10,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.0390688222212766
"14997",10,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",0.00904660360263158
"14998",10,"SITTING","test","fBodyAcc-mean()-Y",-0.9404502
"14999",10,"STANDING","test","fBodyAcc-mean()-Y",-0.923378745227273
"15000",10,"LAYING","test","fBodyAcc-mean()-Y",-0.954341849137931
"15001",11,"WALKING","train","fBodyAcc-mean()-Y",-0.0830478435976271
"15002",11,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.254645206944444
"15003",11,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.0247508134326087
"15004",11,"SITTING","train","fBodyAcc-mean()-Y",-0.934503182830189
"15005",11,"STANDING","train","fBodyAcc-mean()-Y",-0.968703072553191
"15006",11,"LAYING","train","fBodyAcc-mean()-Y",-0.971403935438596
"15007",12,"WALKING","test","fBodyAcc-mean()-Y",-0.071302455092
"15008",12,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.168341519859615
"15009",12,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",0.150510001156522
"15010",12,"SITTING","test","fBodyAcc-mean()-Y",-0.942768016862745
"15011",12,"STANDING","test","fBodyAcc-mean()-Y",-0.932775677704918
"15012",12,"LAYING","test","fBodyAcc-mean()-Y",-0.951265971
"15013",13,"WALKING","test","fBodyAcc-mean()-Y",0.0955150666694737
"15014",13,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.0636564765818182
"15015",13,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",-0.0364535247659574
"15016",13,"SITTING","test","fBodyAcc-mean()-Y",-0.959673916122449
"15017",13,"STANDING","test","fBodyAcc-mean()-Y",-0.959427618245614
"15018",13,"LAYING","test","fBodyAcc-mean()-Y",-0.965843757258064
"15019",14,"WALKING","train","fBodyAcc-mean()-Y",-0.174601844847458
"15020",14,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",0.0163939234574074
"15021",14,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.3714824704
"15022",14,"SITTING","train","fBodyAcc-mean()-Y",-0.932644766111111
"15023",14,"STANDING","train","fBodyAcc-mean()-Y",-0.942178248333333
"15024",14,"LAYING","train","fBodyAcc-mean()-Y",-0.930366906078431
"15025",15,"WALKING","train","fBodyAcc-mean()-Y",0.111321097159074
"15026",15,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.1019354328
"15027",15,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.167518099964286
"15028",15,"SITTING","train","fBodyAcc-mean()-Y",-0.938926430779661
"15029",15,"STANDING","train","fBodyAcc-mean()-Y",-0.943348788679245
"15030",15,"LAYING","train","fBodyAcc-mean()-Y",-0.962461124305556
"15031",16,"WALKING","train","fBodyAcc-mean()-Y",-0.321500667843137
"15032",16,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.268063812745098
"15033",16,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.134598352726809
"15034",16,"SITTING","train","fBodyAcc-mean()-Y",-0.961456685507246
"15035",16,"STANDING","train","fBodyAcc-mean()-Y",-0.96931401525641
"15036",16,"LAYING","train","fBodyAcc-mean()-Y",-0.963635575142857
"15037",17,"WALKING","train","fBodyAcc-mean()-Y",-0.0650267622126229
"15038",17,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.1175197356
"15039",17,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.130272514565217
"15040",17,"SITTING","train","fBodyAcc-mean()-Y",-0.96992798921875
"15041",17,"STANDING","train","fBodyAcc-mean()-Y",-0.97417056948718
"15042",17,"LAYING","train","fBodyAcc-mean()-Y",-0.954648102253521
"15043",18,"WALKING","test","fBodyAcc-mean()-Y",-0.24360627125
"15044",18,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.363450742586207
"15045",18,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",-0.309049613818182
"15046",18,"SITTING","test","fBodyAcc-mean()-Y",-0.976538530350877
"15047",18,"STANDING","test","fBodyAcc-mean()-Y",-0.961239135479452
"15048",18,"LAYING","test","fBodyAcc-mean()-Y",-0.984909884615385
"15049",19,"WALKING","train","fBodyAcc-mean()-Y",0.169258575663077
"15050",19,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",0.111818164225
"15051",19,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.494457802230769
"15052",19,"SITTING","train","fBodyAcc-mean()-Y",-0.960763181917808
"15053",19,"STANDING","train","fBodyAcc-mean()-Y",-0.952872872465753
"15054",19,"LAYING","train","fBodyAcc-mean()-Y",-0.972798824096386
"15055",20,"WALKING","test","fBodyAcc-mean()-Y",0.403465950921569
"15056",20,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.0293832440223529
"15057",20,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",0.524187686888889
"15058",20,"SITTING","test","fBodyAcc-mean()-Y",-0.945198619242424
"15059",20,"STANDING","test","fBodyAcc-mean()-Y",-0.898194212465753
"15060",20,"LAYING","test","fBodyAcc-mean()-Y",-0.965595958382353
"15061",21,"WALKING","train","fBodyAcc-mean()-Y",0.0338465813711538
"15062",21,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",0.0221598658106383
"15063",21,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.181138042506667
"15064",21,"SITTING","train","fBodyAcc-mean()-Y",-0.968060947058824
"15065",21,"STANDING","train","fBodyAcc-mean()-Y",-0.949694904269663
"15066",21,"LAYING","train","fBodyAcc-mean()-Y",-0.960069247
"15067",22,"WALKING","train","fBodyAcc-mean()-Y",0.145367520371739
"15068",22,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",0.13068653882619
"15069",22,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.225766560777778
"15070",22,"SITTING","train","fBodyAcc-mean()-Y",-0.939546007903226
"15071",22,"STANDING","train","fBodyAcc-mean()-Y",-0.929161387619048
"15072",22,"LAYING","train","fBodyAcc-mean()-Y",-0.925524703472222
"15073",23,"WALKING","train","fBodyAcc-mean()-Y",-0.0724367317966102
"15074",23,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.0769773944803922
"15075",23,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.0959432893981482
"15076",23,"SITTING","train","fBodyAcc-mean()-Y",-0.953460406470588
"15077",23,"STANDING","train","fBodyAcc-mean()-Y",-0.962831825294118
"15078",23,"LAYING","train","fBodyAcc-mean()-Y",-0.982072295833333
"15079",24,"WALKING","test","fBodyAcc-mean()-Y",-0.203193741396552
"15080",24,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Y",-0.252412541966102
"15081",24,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Y",-0.0861829752472727
"15082",24,"SITTING","test","fBodyAcc-mean()-Y",-0.962773200147059
"15083",24,"STANDING","test","fBodyAcc-mean()-Y",-0.948970158405797
"15084",24,"LAYING","test","fBodyAcc-mean()-Y",-0.980830362083333
"15085",25,"WALKING","train","fBodyAcc-mean()-Y",-0.251880271094595
"15086",25,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.380150805384615
"15087",25,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.196381053741379
"15088",25,"SITTING","train","fBodyAcc-mean()-Y",-0.959117259384615
"15089",25,"STANDING","train","fBodyAcc-mean()-Y",-0.959846189054054
"15090",25,"LAYING","train","fBodyAcc-mean()-Y",-0.78494581909589
"15091",26,"WALKING","train","fBodyAcc-mean()-Y",-0.146702156576271
"15092",26,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.185528313272727
"15093",26,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.006237000044
"15094",26,"SITTING","train","fBodyAcc-mean()-Y",-0.954299410641026
"15095",26,"STANDING","train","fBodyAcc-mean()-Y",-0.958402317837838
"15096",26,"LAYING","train","fBodyAcc-mean()-Y",-0.983664034342105
"15097",27,"WALKING","train","fBodyAcc-mean()-Y",-0.13678354122807
"15098",27,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.249688517843137
"15099",27,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.0626729573068182
"15100",27,"SITTING","train","fBodyAcc-mean()-Y",-0.974057855571429
"15101",27,"STANDING","train","fBodyAcc-mean()-Y",-0.961356141125
"15102",27,"LAYING","train","fBodyAcc-mean()-Y",-0.982915951891892
"15103",28,"WALKING","train","fBodyAcc-mean()-Y",-0.127912276044444
"15104",28,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.190589069119608
"15105",28,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",0.186441733869565
"15106",28,"SITTING","train","fBodyAcc-mean()-Y",-0.946351650416667
"15107",28,"STANDING","train","fBodyAcc-mean()-Y",-0.893430392658228
"15108",28,"LAYING","train","fBodyAcc-mean()-Y",-0.958436369
"15109",29,"WALKING","train","fBodyAcc-mean()-Y",-0.0349642325433962
"15110",29,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.196011503540816
"15111",29,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.02122937175
"15112",29,"SITTING","train","fBodyAcc-mean()-Y",-0.969609501666667
"15113",29,"STANDING","train","fBodyAcc-mean()-Y",-0.973345770461538
"15114",29,"LAYING","train","fBodyAcc-mean()-Y",-0.989034304057971
"15115",30,"WALKING","train","fBodyAcc-mean()-Y",-0.193856663907692
"15116",30,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Y",-0.297813768569231
"15117",30,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Y",-0.0216637054241935
"15118",30,"SITTING","train","fBodyAcc-mean()-Y",-0.954076042258065
"15119",30,"STANDING","train","fBodyAcc-mean()-Y",-0.919475121186441
"15120",30,"LAYING","train","fBodyAcc-mean()-Y",-0.959974274571429
"15121",1,"WALKING","train","fBodyAcc-mean()-Z",-0.331560117789474
"15122",1,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.433349702075472
"15123",1,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.225574471693878
"15124",1,"SITTING","train","fBodyAcc-mean()-Z",-0.959184889148936
"15125",1,"STANDING","train","fBodyAcc-mean()-Z",-0.985297098679245
"15126",1,"LAYING","train","fBodyAcc-mean()-Z",-0.8826668762
"15127",2,"WALKING","test","fBodyAcc-mean()-Z",-0.453806369830508
"15128",2,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.281001986202083
"15129",2,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.131290772
"15130",2,"SITTING","test","fBodyAcc-mean()-Z",-0.970162172608696
"15131",2,"STANDING","test","fBodyAcc-mean()-Z",-0.962471195740741
"15132",2,"LAYING","test","fBodyAcc-mean()-Z",-0.984380981875
"15133",3,"WALKING","train","fBodyAcc-mean()-Z",-0.412374074482759
"15134",3,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.504494528474576
"15135",3,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.404452414285714
"15136",3,"SITTING","train","fBodyAcc-mean()-Z",-0.917987925384615
"15137",3,"STANDING","train","fBodyAcc-mean()-Z",-0.939507735245902
"15138",3,"LAYING","train","fBodyAcc-mean()-Z",-0.968332141612903
"15139",4,"WALKING","test","fBodyAcc-mean()-Z",-0.631005470833333
"15140",4,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.524655722692308
"15141",4,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.494683451555556
"15142",4,"SITTING","test","fBodyAcc-mean()-Z",-0.9517837432
"15143",4,"STANDING","test","fBodyAcc-mean()-Z",-0.93164342125
"15144",4,"LAYING","test","fBodyAcc-mean()-Z",-0.967504278888889
"15145",5,"WALKING","train","fBodyAcc-mean()-Z",-0.490251090714286
"15146",5,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.457470676808511
"15147",5,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.374740089574468
"15148",5,"SITTING","train","fBodyAcc-mean()-Z",-0.946064216818182
"15149",5,"STANDING","train","fBodyAcc-mean()-Z",-0.915083799107143
"15150",5,"LAYING","train","fBodyAcc-mean()-Z",-0.977007724615385
"15151",6,"WALKING","train","fBodyAcc-mean()-Z",-0.498520164385965
"15152",6,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.42724809972549
"15153",6,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.277602590916667
"15154",6,"SITTING","train","fBodyAcc-mean()-Z",-0.935798115272727
"15155",6,"STANDING","train","fBodyAcc-mean()-Z",-0.942864017017544
"15156",6,"LAYING","train","fBodyAcc-mean()-Z",-0.938044912280702
"15157",7,"WALKING","train","fBodyAcc-mean()-Z",0.0385832252345614
"15158",7,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.317461021372549
"15159",7,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.139216222106383
"15160",7,"SITTING","train","fBodyAcc-mean()-Z",-0.904675337916667
"15161",7,"STANDING","train","fBodyAcc-mean()-Z",-0.938550519811321
"15162",7,"LAYING","train","fBodyAcc-mean()-Z",-0.958611644615385
"15163",8,"WALKING","train","fBodyAcc-mean()-Z",-0.238634594791667
"15164",8,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.0729496941121951
"15165",8,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",0.159589756534211
"15166",8,"SITTING","train","fBodyAcc-mean()-Z",-0.959436275869565
"15167",8,"STANDING","train","fBodyAcc-mean()-Z",-0.950362935555556
"15168",8,"LAYING","train","fBodyAcc-mean()-Z",-0.944269514074074
"15169",9,"WALKING","test","fBodyAcc-mean()-Z",-0.250806259788462
"15170",9,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.384710423408163
"15171",9,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.103705822657857
"15172",9,"SITTING","test","fBodyAcc-mean()-Z",-0.8922013438
"15173",9,"STANDING","test","fBodyAcc-mean()-Z",-0.941686874222222
"15174",9,"LAYING","test","fBodyAcc-mean()-Z",-0.9459190006
"15175",10,"WALKING","test","fBodyAcc-mean()-Z",-0.41218272245283
"15176",10,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.301206408085106
"15177",10,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.157728357742105
"15178",10,"SITTING","test","fBodyAcc-mean()-Z",-0.97464465462963
"15179",10,"STANDING","test","fBodyAcc-mean()-Z",-0.955272383863636
"15180",10,"LAYING","test","fBodyAcc-mean()-Z",-0.964300845172414
"15181",11,"WALKING","train","fBodyAcc-mean()-Z",-0.616402910169492
"15182",11,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.551742083518519
"15183",11,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.377624755652174
"15184",11,"SITTING","train","fBodyAcc-mean()-Z",-0.972855110377359
"15185",11,"STANDING","train","fBodyAcc-mean()-Z",-0.987669785531915
"15186",11,"LAYING","train","fBodyAcc-mean()-Z",-0.973576812807018
"15187",12,"WALKING","test","fBodyAcc-mean()-Z",-0.4223253002
"15188",12,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.560841212692308
"15189",12,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.402121221521739
"15190",12,"SITTING","test","fBodyAcc-mean()-Z",-0.954626628823529
"15191",12,"STANDING","test","fBodyAcc-mean()-Z",-0.947178200163934
"15192",12,"LAYING","test","fBodyAcc-mean()-Z",-0.954724801666667
"15193",13,"WALKING","test","fBodyAcc-mean()-Z",-0.246851507561404
"15194",13,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.404785239945455
"15195",13,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.151178724793617
"15196",13,"SITTING","test","fBodyAcc-mean()-Z",-0.956183063510204
"15197",13,"STANDING","test","fBodyAcc-mean()-Z",-0.97756730122807
"15198",13,"LAYING","test","fBodyAcc-mean()-Z",-0.966295582741935
"15199",14,"WALKING","train","fBodyAcc-mean()-Z",-0.177366434042373
"15200",14,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",0.191693742633333
"15201",14,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",0.280735952206667
"15202",14,"SITTING","train","fBodyAcc-mean()-Z",-0.944126078888889
"15203",14,"STANDING","train","fBodyAcc-mean()-Z",-0.9424220265
"15204",14,"LAYING","train","fBodyAcc-mean()-Z",-0.927882307058824
"15205",15,"WALKING","train","fBodyAcc-mean()-Z",-0.554942138148148
"15206",15,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.5395910825
"15207",15,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.259812204547619
"15208",15,"SITTING","train","fBodyAcc-mean()-Z",-0.963227004915254
"15209",15,"STANDING","train","fBodyAcc-mean()-Z",-0.965473514528302
"15210",15,"LAYING","train","fBodyAcc-mean()-Z",-0.95156594625
"15211",16,"WALKING","train","fBodyAcc-mean()-Z",-0.244363048235294
"15212",16,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.335853041176471
"15213",16,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.04769426376
"15214",16,"SITTING","train","fBodyAcc-mean()-Z",-0.959552230434783
"15215",16,"STANDING","train","fBodyAcc-mean()-Z",-0.969999504230769
"15216",16,"LAYING","train","fBodyAcc-mean()-Z",-0.974580069142857
"15217",17,"WALKING","train","fBodyAcc-mean()-Z",-0.382832802295082
"15218",17,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.3999234945625
"15219",17,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",-0.3180818605
"15220",17,"SITTING","train","fBodyAcc-mean()-Z",-0.97484160453125
"15221",17,"STANDING","train","fBodyAcc-mean()-Z",-0.980231575769231
"15222",17,"LAYING","train","fBodyAcc-mean()-Z",-0.965406091549296
"15223",18,"WALKING","test","fBodyAcc-mean()-Z",-0.48977105125
"15224",18,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.522728377068965
"15225",18,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.505824358
"15226",18,"SITTING","test","fBodyAcc-mean()-Z",-0.982996441403509
"15227",18,"STANDING","test","fBodyAcc-mean()-Z",-0.975772813972603
"15228",18,"LAYING","test","fBodyAcc-mean()-Z",-0.988606906307692
"15229",19,"WALKING","train","fBodyAcc-mean()-Z",-0.104423357596154
"15230",19,"WALKING_UPSTAIRS","train","fBodyAcc-mean()-Z",-0.2196444734075
"15231",19,"WALKING_DOWNSTAIRS","train","fBodyAcc-mean()-Z",0.110659220744872
"15232",19,"SITTING","train","fBodyAcc-mean()-Z",-0.96633509109589
"15233",19,"STANDING","train","fBodyAcc-mean()-Z",-0.968543351780822
"15234",19,"LAYING","train","fBodyAcc-mean()-Z",-0.985340447349398
"15235",20,"WALKING","test","fBodyAcc-mean()-Z",-0.272213861705882
"15236",20,"WALKING_UPSTAIRS","test","fBodyAcc-mean()-Z",-0.318431522156863
"15237",20,"WALKING_DOWNSTAIRS","test","fBodyAcc-mean()-Z",-0.188098811986667
"15238",20,"SITTING","test","fBodyAcc-mean()-Z",-0.947597457121212
"15239",20,"STANDING","test","fBodyAcc-mean()-Z",-0.929985824794521
"15240",20,"LAYING","test","fBodyAcc-mean()-Z",-0.976392651323529
